language_code,language_name,group,head_initiality,right pos 1 tot 2 vs tot 1 MAL,left pos 1 tot 2 vs tot 1 MAL,left pos 1 tot 3 vs tot 2 MAL,left pos 2 tot 3 vs tot 2 MAL,left pos 1 tot 4 vs tot 3 MAL,left pos 2 tot 4 vs tot 3 MAL,left pos 3 tot 4 vs tot 3 MAL,left pos 1 tot 5 vs tot 4 MAL,left pos 2 tot 5 vs tot 4 MAL,left pos 3 tot 5 vs tot 4 MAL,left pos 4 tot 5 vs tot 4 MAL,right tot 2 pos 1 vs pos 2 HCS,left tot 2 pos 1 vs pos 2 HCS,left tot 3 pos 1 vs pos 2 HCS,left tot 3 pos 2 vs pos 3 HCS,left tot 4 pos 1 vs pos 2 HCS,left tot 4 pos 2 vs pos 3 HCS,left tot 4 pos 3 vs pos 4 HCS,left tot 5 pos 1 vs pos 2 HCS,left tot 5 pos 2 vs pos 3 HCS,left tot 5 pos 3 vs pos 4 HCS,left tot 5 pos 4 vs pos 5 HCS,right pos 1 tot 1 vs pos 2 tot 2 DIAG,left pos 1 tot 1 vs pos 2 tot 2 DIAG,left pos 1 tot 2 vs pos 2 tot 3 DIAG,left pos 2 tot 2 vs pos 3 tot 3 DIAG,left pos 1 tot 3 vs pos 2 tot 4 DIAG,left pos 2 tot 3 vs pos 3 tot 4 DIAG,left pos 3 tot 3 vs pos 4 tot 4 DIAG,left pos 1 tot 4 vs pos 2 tot 5 DIAG,left pos 2 tot 4 vs pos 3 tot 5 DIAG,left pos 3 tot 4 vs pos 4 tot 5 DIAG,left pos 4 tot 4 vs pos 5 tot 5 DIAG,right pos 1 tot 3 vs tot 2 MAL,right pos 2 tot 3 vs tot 2 MAL,right pos 1 tot 4 vs tot 3 MAL,right pos 2 tot 4 vs tot 3 MAL,right pos 3 tot 4 vs tot 3 MAL,right tot 3 pos 1 vs pos 2 HCS,right tot 3 pos 2 vs pos 3 HCS,right tot 4 pos 1 vs pos 2 HCS,right tot 4 pos 2 vs pos 3 HCS,right tot 4 pos 3 vs pos 4 HCS,right pos 1 tot 2 vs pos 2 tot 3 DIAG,right pos 2 tot 2 vs pos 3 tot 3 DIAG,right pos 1 tot 3 vs pos 2 tot 4 DIAG,right pos 2 tot 3 vs pos 3 tot 4 DIAG,right pos 3 tot 3 vs pos 4 tot 4 DIAG,right pos 1 tot 5 vs tot 4 MAL,right pos 2 tot 5 vs tot 4 MAL,right pos 3 tot 5 vs tot 4 MAL,right pos 4 tot 5 vs tot 4 MAL,right tot 5 pos 1 vs pos 2 HCS,right tot 5 pos 2 vs pos 3 HCS,right tot 5 pos 3 vs pos 4 HCS,right tot 5 pos 4 vs pos 5 HCS,right pos 1 tot 4 vs pos 2 tot 5 DIAG,right pos 2 tot 4 vs pos 3 tot 5 DIAG,right pos 3 tot 4 vs pos 4 tot 5 DIAG,right pos 4 tot 4 vs pos 5 tot 5 DIAG
bxr,Buryat,Other,5.824877865464111,0.6915841584158416,1.0495547461109271,1.0475425483640461,1.0079271232750904,0.9524435928965654,0.9195430238210986,1.109724697959992,0.9395356895356894,0.735234802650533,0.9125874125874126,0.8675213675213675,1.1375000000000002,0.8743016759776536,0.9086651053864169,1.1108247422680413,0.9411764705882353,0.9204545454545455,0.8641975308641975,1.2027027027027026,0.7415730337078652,0.9090909090909091,0.95,1.6447745168217611,0.8330215067078064,0.8674254872085959,1.1020883520413682,0.9881702996457096,1.0009912767644729,0.7787494794455352,1.2801032638760834,1.0086206896551724,0.9961685823754789,1.0950738916256157,0.8080808080808081,1.378787878787879,4.5,3.0,2.5,0.6666666666666666,1.6666666666666667,1.0,2.0,1.0,0.8250000000000001,1.2087912087912087,0.2222222222222222,0.6666666666666666,0.4,,,,,,,,,,,,
yue,Cantonese,Sino-Austronesian,43.68495742667928,1.1811350303169443,0.7478758169934641,1.0727080280084675,0.6078149624548068,0.7203519061583578,0.8239173052931741,0.7038875103391233,1.2753623188405796,0.9538866930171278,0.6537454164484023,0.6492753623188406,1.609261939218524,0.7109243697478992,1.2546816479400749,0.5522388059701493,1.096969696969697,0.6464088397790055,0.7777777777777778,1.4666666666666666,0.9431818181818182,0.7831325301204819,0.6923076923076923,1.3624707572907193,0.9505914666500204,1.1696394686907021,0.9085640204377335,1.522824729957119,0.7845554834523037,1.1049745397571484,1.15,0.9887776243093922,1.1979166666666667,1.0662774725274724,0.9765798505955986,1.0183150183150182,0.7974882260596546,1.032258064516129,1.3475866537091026,1.5433070866141732,1.3265306122448979,1.1923076923076923,1.0161290322580645,0.9841269841269841,1.5803183791606368,1.302672147995889,1.4950787401574803,0.984375,0.7302884615384616,1.477272727272727,1.3839285714285716,1.40625,0.9226190476190476,1.2727272727272725,1.0,1.5000000000000002,1.7619047619047619,0.8615384615384615,0.7225806451612903,1.0666666666666667,1.9096774193548387
cpg,CappadocianGreek,Indo-European,60.3448275862069,1.5392655809583464,1.000657894736842,0.9113616268788682,0.9246467817896389,0.8419354838709676,0.7112903225806451,0.8516129032258064,0.9523809523809523,1.3333333333333333,0.7142857142857143,2.111111111111111,1.80241935483871,0.8571428571428571,0.8448275862068966,0.8979591836734695,1.0,0.75,1.2666666666666666,0.7142857142857143,1.4000000000000001,0.42857142857142855,1.0,1.1709606042880032,0.8565793181177795,0.9269949066213922,0.9711375212224109,1.1877394636015326,1.054421768707483,1.4873737373737372,0.75,1.05,0.6,0.47368421052631576,0.9210077285958045,1.2685227795674183,0.796068796068796,1.0417690417690417,1.363825363825364,1.308641975308642,1.5471698113207546,1.0,1.1818181818181819,0.6923076923076923,1.4208805579773323,1.21966261563577,1.2561728395061729,1.1344339622641508,0.5076219512195121,1.8333333333333333,2.75,0.65,0.5625,0.6666666666666666,5.0,0.8,0.875,0.36363636363636365,1.8181818181818181,1.2307692307692308,1.5555555555555556
ca,Catalan,Indo-European,58.05775270181501,1.8313447319609102,0.8331482589091348,0.8733797861353213,0.6788205676481583,1.006298326576975,0.8216435203386243,0.5363747705452736,0.7906055765125988,0.8828076081467767,0.7454984911543027,0.6559517572246022,2.05535134294105,0.7064484806945396,0.9089262352822782,0.5190434012400355,1.1131968145620024,0.795094532447624,0.6124678663239075,0.9969325153374232,0.9415384615384615,0.696078431372549,0.6807511737089201,1.1223181015953698,0.8479264922422248,1.0406998761721393,0.7646253310183473,1.106229420403245,0.9676879483208742,1.1418655387189043,1.2609732905438678,1.0665273530152,0.9337087058281855,1.0378067688838075,1.2017829300856027,1.4813366497164282,1.0306447147560327,1.1752153177890594,1.6304312073670688,1.6674711718959505,1.7321486008362819,1.4623450905624404,1.2485332464146022,1.563764521602924,1.387497800270118,1.1693146194471504,1.4188643958734093,1.0623868047971636,0.9591110097360055,1.0278110513602523,1.0704923025414825,1.312931356436752,1.5425619803955133,1.404040404040404,1.0179856115107915,1.330977620730271,1.5769911504424778,1.366049141213487,0.9509508934290946,1.013745017365185,1.0223194727242901
ceb,Cebuano,Sino-Austronesian,73.56608478802993,1.815159574468085,1.4814814814814814,1.0666666666666667,1.1,,,,,,,,2.095744680851064,0.9166666666666667,0.8888888888888888,1.375,,,,,,,,1.1545787545787545,0.6187500000000001,0.8333333333333334,1.25,,,,,,,,1.0484615384615383,1.4897001303780966,1.0344827586206897,1.5258620689655171,1.7793103448275862,1.4749999999999999,1.457627118644068,1.0,1.2500000000000002,1.2,1.4068231841526044,0.9784701557850517,0.9666666666666666,0.8192090395480227,0.6744186046511628,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.4444444444444444,1.0,1.0,4.5,0.5555555555555556,0.75,0.75,2.6999999999999997,1.25
ckb,CentralKurdish,Indo-European,21.578947368421055,0.5755102040816326,1.2169059011164274,1.0476190476190477,1.3371428571428572,1.5,0.8333333333333334,1.5,,,,,1.0,1.4181818181818182,1.1111111111111112,0.8999999999999999,2.0,0.5,1.0,,,,,1.7375886524822697,1.1653997378768022,1.0606060606060608,0.673076923076923,1.3333333333333333,0.6,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zh,Chinese,Sino-Austronesian,40.041311522115905,1.0059851225428516,0.8840718497215859,0.9216214292600307,0.8312920390325234,0.9842967514991767,0.8939752604327315,0.7875080466949199,1.0600766096551433,0.9895389260600868,0.8548507851196645,0.7602331530563375,1.3333705357142855,0.9314566618745073,1.0326700842818664,0.8653765250315524,1.1370044052863437,0.98237117396358,0.7771642674028791,1.2180539273153574,1.1371511068334936,0.8738891239949218,0.7055690072639225,1.3254376290813272,1.0535983723131144,1.1204927006862206,1.0410018193349924,1.155143917273504,1.098879597057373,0.9868651763807972,1.149024434858162,1.14917268728491,1.0222709497454485,0.9280955512494413,0.7913848108642828,1.401850593850225,1.0240771966964934,1.0720323171462316,1.40666677335211,0.7527258566978193,1.4035178479048114,0.7190542420027817,1.06963249516441,1.3779385171790233,0.95115024494311,1.0011893236425482,0.7021484750586516,0.9977614275769131,0.9795770706201962,1.0086980920314252,1.314088598402324,1.1888090412136847,2.045088566827697,0.5519480519480519,1.1823529411764706,0.8009950248756218,1.7267080745341616,0.547188555533479,0.89975131251727,0.6737793851717901,0.8443194600674917
ctn,Chhintange,Sino-Austronesian,10.871459694989106,1.175419715884632,1.0392431626705683,1.0342898278421062,1.0312828837615173,0.7697835182826996,1.0399262463655061,1.0277471922484034,0.7371794871794871,0.6303418803418803,0.48717948717948717,0.9134615384615383,1.2391304347826086,0.8638407193320489,0.8663594470046083,0.9547872340425531,0.6413043478260869,0.9661016949152542,1.0,0.7499999999999999,1.25,0.5333333333333333,0.625,1.054202527009705,0.831220979228977,0.837637017867748,0.9258247655192795,0.8330970105163653,0.9290098199672666,0.9730019284336833,1.017391304347826,1.9830508474576272,1.0947368421052632,0.6842105263157895,1.069767441860465,0.9941860465116279,,,,1.3333333333333333,0.75,,,,1.2463768115942029,0.7543859649122807,,,,,,,,,,,,,,,
ckt,Chukot,Other,31.59144893111639,1.2983661971830986,0.9235317428865817,1.2216748768472905,0.9466695223816662,0.8333333333333334,0.8697478991596639,0.9468325791855204,1.2857142857142856,0.8484848484848485,0.8666666666666666,1.2500000000000002,1.4533333333333334,0.8387096774193549,1.0823529411764707,1.0108695652173914,1.037037037037037,0.9285714285714285,1.153846153846154,1.5714285714285712,0.9090909090909092,0.7999999999999999,1.375,1.1193554919147213,0.9081546832357837,0.8859582542694499,1.067816742081448,1.2444444444444445,1.0676328502415457,1.2186379928315412,1.222222222222222,1.0714285714285714,0.923076923076923,1.0999999999999999,0.8361204013377925,1.0531400966183575,1.3,0.75,1.3,1.1538461538461537,1.7333333333333334,2.0,1.0,6.0,1.3800000000000001,1.6458715596330278,1.5384615384615383,1.3333333333333333,4.615384615384615,1.0,0.6666666666666666,2.0,6.0,3.0,0.3333333333333333,2.0,1.0,3.0,0.5,1.0,0.16666666666666666
xcl,ClassArmenian,Indo-European,60.80643476444166,1.2413567311692322,0.922022625599254,0.8780321739875205,0.8528265382436647,1.090242498738836,0.7593978884056332,0.8079015440411745,0.7467700258397932,0.962121212121212,0.8700564971751412,0.9595959595959597,1.7163564018757993,0.8919154499891042,0.9182763744427935,0.860032362459547,1.3183391003460208,0.8083989501312336,0.9253246753246753,1.0232558139534884,0.8939393939393939,0.8389830508474576,0.898989898989899,1.382645583481201,0.9673465978228224,1.0458345396074802,1.0084493433221744,1.2092163916477672,1.064526202236984,1.145343367826905,1.3702422145328719,0.9291338582677166,0.9642857142857143,0.9368421052631579,1.1069444705556115,1.1012552510706464,1.0532523381482444,1.2479562787594647,1.2136119340004696,1.7252233092301146,1.4603057199211045,1.4560570071258907,1.50163132137031,1.2906029331884845,1.5585454872584248,1.3260374636138057,1.382438903184236,1.2032723797527682,1.0634395534775494,1.089019712782089,0.9437528203222467,1.0264154570796886,1.1523949692266522,1.6801801801801803,1.3806970509383376,1.1495145631067962,1.2398648648648647,1.5428372512081252,1.4629858806322775,1.1199310719436588,1.07590270521305
lzh,ClassChinese,Sino-Austronesian,40.820467280790005,1.382902430233403,0.8780924199049344,0.9935552864804196,0.898343628824398,0.9409868702121073,0.9871241363750007,0.8718094527755,1.1811162685384353,0.8379738770309015,1.1116438356164384,0.9364671953857245,1.7445488091244548,0.7174321417875908,0.793469752879347,0.8718996617812852,0.7563837129054521,0.9872262773722628,0.8336414048059149,1.0661157024793388,0.7441860465116278,0.9895833333333334,0.8631578947368421,1.2615125774491653,0.8170348878142722,0.7986166081307285,0.9705636393528853,0.8038196247466833,1.0001034733054315,0.9562197360351243,0.9026340004600875,0.8880778588807785,0.8901981926473608,0.9217171717171717,1.1986787936811873,1.412941663540036,,,,1.48,1.7837837837837838,,,,1.234692736537755,1.2624610270990426,,,,,,,,,,,,,,,
cop,Coptic,Afroasiatic,61.271893814997256,2.0605587210298553,0.3291119341512032,1.414117995264404,0.4928133161604236,0.7153310090420599,1.7793142744436286,0.3001828019888856,0.7215676229508198,0.8278076828969906,1.539162112932605,0.21335260538641687,3.457725947521866,0.32033639143730885,0.9191988950276242,0.5056348610067618,0.369542066027689,2.9971181556195967,0.2875,0.32211538461538464,1.6119402985074627,2.074074074074074,0.23660714285714288,1.678052613707468,0.9733356897660763,0.6500156974918896,1.0260170422062305,0.5166028892310479,1.684423150349177,0.9577497381433758,0.4464105294776221,1.9472400798049212,1.347534516765286,1.1089957979590086,1.239421728287645,2.2340376167386014,0.9912280701754387,1.524891774891775,2.004066985645933,1.9183117767188562,2.9726756564939674,1.2469635627530364,2.261904761904762,2.2263157894736842,1.5477474155380102,1.3306291864653916,1.2579986385296118,1.483321504613201,1.1108988898173568,1.2179445903583834,0.9964534670417023,1.527938981926712,2.019937970757643,1.5241379310344827,1.4751131221719458,1.6840490797546013,2.0145719489981784,1.2514017001266051,1.4803632793323516,1.1021703743895823,0.9973434720089689
hr,Croatian,Indo-European,52.67328578753554,1.7414999807075158,0.991105961602415,0.8701429618768328,1.047886060577172,0.7884267631103073,0.8616084986100405,0.8698411501533203,0.8616411437076313,0.9051448102176649,0.7688994113971918,0.7978613524515463,1.9911672445104838,0.89362822538178,0.7420504385964913,0.9383080901366826,0.6790235081374322,0.929427430093209,0.842406876790831,0.6463878326996199,1.0941176470588234,0.8118279569892474,1.0066225165562912,1.1433633457185202,0.9016475129833408,0.852791404525004,0.8954294989093239,0.8612385321100917,1.078712003877138,0.9684605938019216,0.7501821813176434,1.2087763578909714,1.0558311593893,1.2616509290283275,1.2531277354415313,1.5804383709499754,1.0839266561694165,1.2294976472709982,1.6688779735019574,1.5787941787941788,1.7737687648143272,1.3918669131238448,1.3067729083665338,1.8262195121951221,1.2598828787696579,1.1223270691334482,1.2840969499197348,1.062851084967146,1.09427983423078,1.141350210970464,1.017334913013656,1.4828209764918627,2.1061884669479607,1.5615384615384615,0.8965517241379309,1.2857142857142858,1.8461538461538463,1.3681501492961752,0.8812749003984063,0.8670731707317073,0.8765378194426608
cs,Czech,Indo-European,51.88321386057025,1.536865951599616,1.116520026053608,0.9554901889510499,1.1040618531816975,0.8900888158816389,0.8618723213320586,1.0142023601679768,0.9303111698590453,0.8337657583244796,0.9328528762240221,0.937463313679395,1.82888572691709,0.9315751328296497,0.8062147035733279,1.0230249725145282,0.8326090455496539,0.869369804755461,0.9858246706320529,0.9290205162144275,0.7770258236865539,0.9809763923905569,0.8764018691588785,1.190009919221342,0.8343559551926224,0.8437707816324115,0.92660114065744,0.9354224327882933,1.0086990650910042,0.9720196968076235,0.998612664572421,0.9319473916127843,1.0515874661407787,0.9348652436532584,1.2639548517138952,1.5632989113194842,1.0242721710357763,1.1928934845473573,1.5726758452137892,1.4786864949685445,1.6278209396966334,1.2696669452071148,1.2347216998871757,1.631715210355987,1.1698886973403186,1.0412729951450488,1.2395796557893275,1.035064501467782,1.037540708291461,1.0213817829600011,1.108786683048069,1.1802730136243067,1.6139437597515065,1.1695799634750847,1.159937541824671,1.1932692307692307,1.5305398871877518,1.1450957741635062,1.04613228095055,1.011011195710572,0.9483229374878612
da,Danish,Indo-European,58.783341812631726,1.7295176297838422,0.8872606527123168,0.9246645480225988,1.145828185995948,0.8344014355293514,0.8578689759036144,0.8724291103809176,1.0409244102070294,0.8028673835125448,1.748847926267281,1.03252688172043,2.134210173131123,1.0119990944079693,0.8166666666666667,0.8989310009718173,0.7943262411347518,0.8839285714285714,0.8434343434343434,1.0298507462686568,0.4057971014492754,1.4285714285714284,0.8,1.2339915687346072,1.1405882716813065,0.8832031772096309,0.7845251251089368,0.9519713261648746,1.0303771278096492,0.9667654751525719,0.9893617021276596,0.5054347826086957,0.8168642951251647,0.7747982296277011,1.294079194970416,1.702537215794558,1.1591287853869263,1.1240324303775897,1.6400870999893704,1.6221889055472265,2.0693160813308684,1.6728395061728396,1.4182041820418203,1.8985255854293148,1.2535468554413405,1.2154307477884636,1.4431869238882136,1.2617110892124448,1.1575760735156195,1.018431726002704,1.3250788643533122,1.397776155590896,2.019492887328135,1.2857142857142858,1.3444444444444443,1.3140495867768596,2.009433962264151,1.2624452409398645,1.0146146622756549,0.9401001594717847,0.995019083688236
nl,Dutch,Indo-European,41.17413691927499,2.1374968685960223,1.146935801563392,1.0065575532543876,1.2354483259515936,0.8831205628938266,1.0071095431859503,1.1146094809489633,0.8738349364734409,0.8896719769965209,1.0168280856562701,1.066855055997069,2.100972891281761,1.2247307276233481,0.9978255979605609,1.1463781184250075,0.8749795984984495,1.0358142137660884,1.038537727354583,0.8594040968342644,0.9062838569880823,0.9898386132695756,1.0857487922705313,0.9829127341186461,1.0678284921910306,0.9913249319270473,0.9279045463451654,0.990781593434196,1.02850203413755,0.9317503081620894,0.9834856229284956,1.0186719155161459,0.9734571922555862,1.0177097499489325,1.3114141582148784,1.899831439685218,1.0991130265055662,1.2415397871149376,1.7990410780184143,1.4502579218865144,1.910060975609756,1.2838874680306904,1.3181559476380194,1.9166666666666667,1.1058733145451418,1.0053844439621615,1.168112320634195,1.0617105962436537,1.065382380694616,0.9677989674925156,1.0296369802003407,1.1979448039632639,1.8989977155558007,1.2067796610169492,1.1329588014981273,1.209090909090909,1.8605604921394392,1.246932164170016,1.100347815088851,1.009304356169641,0.9797592050261569
egy,Egyptian,Afroasiatic,94.46002018616126,1.7107343247104183,0.6119731112332474,,,,,,,,,,3.2538940809968846,0.3119266055045872,,,,,,,,,,1.9020452410386297,0.509706390328152,,,,,,,,,,1.0399357464414192,2.0513554899311286,0.9870042608980661,1.1127716173835125,1.9177083333333331,1.6495633187772927,2.3904698874917276,1.463126843657817,1.3870967741935485,2.462209302325581,1.5862165758047768,1.1653123504068934,1.48239161837714,1.246524221614372,1.2839331505880272,0.9807406182840139,0.9042137611333922,1.1444866920152093,1.7078580481622307,1.5869565217391306,1.095890410958904,1.6500000000000001,1.75,1.6181205225453015,1.2119815668202765,1.4416943521594683,1.0246753246753246
en,English,Indo-European,57.1571816841891,1.8544874879408562,0.7008841573028012,0.7004093018448083,0.5773224074699841,0.8478080499175269,0.7069781154286031,0.5164567523927847,0.9379234832810757,0.8060561411462466,0.8822795447021975,0.5133084386243115,2.056950730265694,0.6669986584820521,0.8092048025056552,0.5931620255886464,0.9703982777179763,0.8119800332778703,0.5792349726775956,1.1291512915129152,0.7418300653594773,0.9955947136563876,0.5176991150442478,1.1091747685769746,0.9516532104946558,1.1553313189506342,1.027436347374904,1.1445966782367478,1.1485221615178427,1.1215556191180667,1.2038842311132671,0.9203205924398304,1.1284345416762873,1.00855368057401,0.9862036046174786,1.4199194306323522,0.9884603651234264,1.0567024458713363,1.478057215400442,1.428653049564348,1.687862427514497,1.3363903154805576,1.206697776557782,1.6753867151956323,1.4486390466180494,1.1887029581409547,1.3519918072928359,1.1419466106778644,1.1335059953966184,0.9448986421877988,1.0792640568813339,1.2675389755011135,1.6876185208596712,1.1700133868808569,1.0274599542334097,1.2583518930957682,1.7141592920353983,1.2382422141827105,0.9520005300671103,0.9927520316274984,1.0157267598380038
myv,Erzya,Uralic,44.92326771043249,1.3023692286510362,0.947485856267538,0.9912636889381076,1.0058612214029117,0.9316901408450704,0.94171875,0.9009677419354839,0.4409937888198758,1.0158730158730158,0.8051948051948052,1.0892857142857144,1.482233502538071,0.9245283018867925,0.9111111111111112,0.926829268292683,0.9014084507042253,0.9687500000000001,0.9838709677419354,0.3913043478260869,1.222222222222222,0.7272727272727273,0.8750000000000001,1.1381054388649325,0.9757700294638877,0.9191410129096326,0.9214285714285714,0.9674981103552532,1.0287041645926664,1.092015753669889,0.8873239436619719,1.203125,0.9032258064516128,0.8032786885245903,0.8839743589743589,1.1646723646723647,1.1583011583011582,0.9642857142857143,1.1904761904761905,1.125,1.4814814814814814,1.3513513513513513,1.2,1.0833333333333335,1.2726613488034808,1.2720156555772995,1.1666666666666667,1.2444444444444445,0.91,1.0571428571428572,0.5882352941176471,1.4999999999999998,0.6190476190476191,2.428571428571429,0.4705882352941177,2.625,1.1904761904761905,2.2972972972972974,0.8,1.7500000000000002,1.923076923076923
eo,Esperanto,Indo-European,52.20588235294118,1.3410137257432986,0.6823164048227988,1.1876075731497417,0.8014667365112625,0.7777777777777778,0.2630718954248366,0.5116959064327485,0.75,0.8831168831168831,2.7142857142857144,0.16326530612244897,1.6748633879781423,0.7391304347826088,1.0952380952380951,0.5434782608695652,3.2380952380952377,0.2794117647058824,0.8421052631578947,2.75,0.09090909090909091,14.0,0.07142857142857142,1.2489532029583046,1.0832663989290496,0.9222222222222222,0.6781045751633986,4.163265306122448,1.0621118012422361,1.6457142857142857,3.6666666666666665,0.10294117647058824,5.157894736842105,0.4375,1.2941330539549503,1.4042932292550483,1.7037037037037037,1.6608187134502925,2.1025641025641026,1.5434782608695652,1.732394366197183,1.5833333333333333,1.368421052631579,1.0384615384615385,1.1926735478648047,1.2336414718143918,0.9293478260869564,0.8239436619718309,0.49390243902439024,1.0,1.1875,1.625,2.6999999999999997,1.3333333333333333,1.0,0.6250000000000001,6.3999999999999995,1.3333333333333333,0.8421052631578947,0.38461538461538464,2.3703703703703702
et,Estonian,Uralic,52.75438810949961,1.6089185349420403,0.9962488293545139,1.0259288537549407,1.1682325470780273,0.9467183508350243,0.9461813377300192,1.01791817644489,0.8538272871848875,0.9700408856241988,1.0189663535925464,0.9689473684210527,1.8149904794876233,1.0024544562015927,0.8803443747263971,0.9363500745897564,0.8808440215142738,0.8703616721465477,0.9368591473286563,0.7753164556962024,0.8285714285714286,0.9852216748768472,0.9450000000000001,1.1280810308727076,1.0062289928622548,0.8580949561017818,0.8015100049487123,0.9304182397408394,0.9198677224332386,0.9203678340833495,0.9080483457637676,0.854161346032608,0.9668834220121927,0.9752851711026617,1.1712137836467675,1.56268638114143,1.0056566408486174,1.207807086814565,1.5914391125653478,1.3603125313032156,1.7121502209131074,1.1326372776488784,1.2994195971321272,1.7033631108775615,1.1614553639111536,1.0956454484888418,1.1262663931628882,1.0758502838058173,1.0703287970168056,0.9356344296103332,0.9759486947301161,1.219940796048042,1.7276130282253133,1.0858505564387917,1.0395314787701317,1.2028169014084507,1.721311475409836,1.160550020472226,1.0651497198401383,0.9859633396185589,0.9963524512072297
fo,Faroese,Indo-European,62.37701974865351,1.4504137934316539,0.8734171973294951,0.9592940342796404,0.8516169154228856,0.48110401713130024,0.7290146978769733,0.8218562874251497,2.5166666666666666,0.4824561403508772,0.7619047619047619,0.35897435897435903,2.0906625339015887,0.9799537393986122,1.1038575667655786,0.6559139784946237,0.7284768211920529,0.5818181818181818,0.8750000000000001,3.8,0.368421052631579,1.857142857142857,0.23076923076923078,1.4414248839671588,1.1219766938352673,1.15069783332333,0.7701983915724805,1.5141773821299045,0.7980884109916369,1.0646630236794172,1.509933774834437,0.7636363636363638,2.4375,0.6428571428571428,1.183281046345973,1.2748630273398602,1.0891569079811931,1.2256469313101204,1.5008406341999787,1.9404761904761905,1.7539877300613498,1.7243816254416962,1.4323770491803278,1.6638054363376251,1.6399114956404237,1.3758244552132282,1.5832260832260834,1.1686702039462775,1.1085823494008171,1.0226215226215225,1.2941005521650686,1.2226135710178263,1.360953480170562,1.3626373626373625,1.5161290322580647,1.4946808510638296,1.811387900355872,1.332494312406215,1.1715697282730744,1.2225292492210005,1.3309697405152006
fi,Finnish,Uralic,55.516565093360995,1.5685921128347997,0.876852189373567,0.9675589810958959,0.843921035409199,0.8760288514045692,0.920954935499502,0.8563861475457272,1.2950869236583522,0.6889867057934285,0.9956432011006651,0.9574603174603175,1.85408605479028,0.8292876138742714,0.950781702374059,0.7816686967113277,0.9044006069802731,0.8406040268456376,0.810379241516966,1.7,0.5816993464052287,0.8426966292134832,1.2,1.182006488251129,0.9457553096454303,0.9826602005152861,0.9262344033554198,1.0323867821593027,0.9127526162718437,0.9462778488878995,1.3126532041554804,0.8442823954568921,0.8463841547673883,1.253315649867374,1.1440292975809792,1.606187127433576,1.0490881823807006,1.021274748412059,1.8210015678736173,1.3205987837205677,1.895973550596292,1.3565640194489463,1.0633213859020312,1.7988764044943821,1.154340003803172,1.1804188429935603,1.2930886480586308,1.0411707403471484,0.9878500031139069,0.921812749003984,0.8599315068493151,1.0206422018348624,1.6403688524590165,1.4541832669322707,0.8958904109589042,1.1192660550458715,1.6448087431693992,1.57752566180443,1.0418160095579452,1.096629213483146,1.0027066416822819
fr,French,Indo-European,55.941962978626506,1.7769724530340594,0.6948704768432478,0.8799892418907105,0.6829155020246852,0.9837285401386439,0.7498260999312302,0.6001359211657238,0.7542236694152925,0.8229394358803035,0.8835524098415909,0.6280824411914646,1.9392629546735918,0.633596847927664,0.8164383561643835,0.6084079045488441,1.0711199734130938,0.7601613403661186,0.6579591836734694,0.9816810344827587,0.70801317233809,0.9255813953488372,0.5644891122278057,1.0913297791209045,0.9118200715708257,0.9277822015303461,0.8908977798059299,1.0888369399774998,1.0137835165191453,1.0963502774428628,1.3015781316486676,0.8603466324113194,1.0475681861529658,0.898750028988196,1.1115498896667604,1.4999926301078224,1.0899472391407876,1.0874455117329227,1.5095254436166798,1.437065409546258,1.6366096690859884,1.4403714565004888,1.178995588734306,1.5977838537919127,1.2928483218842173,1.091078473477797,1.3215056699771477,1.084188197030205,1.058467653227344,0.9413664997577128,1.0334058442391136,0.9877922131929991,1.4278271023003024,1.3120860927152316,1.2334384858044165,1.1053708439897698,1.4826469227209624,1.3938100549073438,1.19356639279758,1.1190317449625387,1.038393878595204
qfn,FrisianDutch,Indo-European,43.41317365269461,2.8840336134453777,0.8704218443427075,0.9841178721775737,1.0405293631100083,1.2416988416988417,1.149034749034749,0.9660724554341575,1.4583333333333333,0.6249999999999999,1.1749999999999998,0.4375,2.4636363636363634,0.9784172661870503,0.9253731343283582,1.1290322580645162,1.0,1.342857142857143,0.8936170212765958,2.3333333333333335,0.7142857142857143,2.4,0.3333333333333333,0.8542328883237975,1.1240725086878933,0.9403072136885086,1.0850556438791732,0.8053482587064676,1.1686827956989247,0.925,1.6,1.142857142857143,2.042553191489362,0.7619047619047619,1.0117056856187292,2.0114709851551957,1.2545454545454546,1.7272727272727273,2.8246753246753245,1.2391304347826086,2.543859649122807,0.8999999999999999,1.5555555555555556,1.4285714285714286,1.224793388429752,1.2646762831264675,0.717391304347826,0.9005847953216374,0.5057471264367817,0.925925925925926,0.8333333333333334,1.5555555555555556,1.2345679012345678,1.0,0.8333333333333334,1.8,3.1111111111111107,1.0799999999999998,1.0,1.1571428571428573,2.5199999999999996
